New_clientroomId	New_name
1F562FE1-2B11-E511-9CF1-005056861309	Capital Blue Cross - Harrisburg - Conference Room
3FFE25F5-2B11-E511-9CF1-005056861309	Capital Blue Cross - Enola Retail Store - Presentation Area
A1D81318-3711-E511-9CF1-005056861309	Sisters of St. Josephs - Philadelphia - 1st Floor Conference Room 122
7537C3E2-6213-E511-9CF1-005056861309	Sisters of St. Josephs - Philadelphia - 2nd Floor Conference Room 200
9B83F31D-6C13-E511-9CF1-005056861309	Vascular Access Centers - Memphis - Waiting Room 1
FBFBDC34-6C13-E511-9CF1-005056861309	Vascular Access Centers - Memphis - Waiting Room 2
8F5A5E5B-6C13-E511-9CF1-005056861309	Vascular Access Centers - Memphis - Waiting Room 3
0F4DCD7B-6C13-E511-9CF1-005056861309	Vascular Access Centers - Memphis - Waiting Room 4
32EA2D91-6C13-E511-9CF1-005056861309	Vascular Access Centers - Memphis - Patient Room 5
B4F989A2-1414-E511-9CF1-005056861309	Cooper University Hospital - Camden, NJ - Divisible Room C4101
4B908C26-6214-E511-9CF1-005056861309	White and Williams - Philadelphia - Wm Penn Room 18-029
CABB9946-E315-E511-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 220
079FF38C-E315-E511-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 221
275667AB-E315-E511-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 222
475DAAC8-E315-E511-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 234
1A543B6C-E915-E511-9CF1-005056861309	University of Pennsylvania - John Morgan Wood Room
57EAE5C1-E915-E511-9CF1-005056861309	University of Pennsylvania - Blockley 1103
4FA9DB56-EB15-E511-9CF1-005056861309	University of Pennsylvania - School of Engineering and Applied Sciences - Hallway Display
66C7DA95-EB15-E511-9CF1-005056861309	University of Pennsylvania - School of Engineering and Applied Sciences - Towne 311
D925AE59-3C19-E511-9CF1-005056861309	Lash Group - AmerisourceBergen - Charlotte - North Lake Conference Room
99EBF90D-3E19-E511-9CF1-005056861309	Lash Group - AmerisourceBergen - Charlotte - Oak Island Conference Room
881B9A32-B219-E511-9CF1-005056861309	Campbell Soup Company - Camden, NJ - Social Media 2544
9DF5FD03-E419-E511-9CF1-005056861309	DTS -College of Traditional  Chinese Medicine Practitioners and Acupuncturists
BDAFC633-E419-E511-9CF1-005056861309	Lash Group - AmerisourceBergen - Charlotte - Oceracoke Conference Room (CC5 - 2nd floor)
711BF1E4-051C-E511-9CF1-005056861309	Katz Abosch -  Timonium, MD - Main Office - Training Room
5C7BD05E-171C-E511-9CF1-005056861309	Ace Reporters - Philadelphia - VTC Cart
6E1EEFF3-381C-E511-9CF1-005056861309	Lash Group - AmerisourceBergen - Charlotte - Pineville Conference Room
96E7A4DC-5B1E-E511-9CF1-005056861309	Albert Einstein - Montgomery - Conf 4147
7425AA22-5E1E-E511-9CF1-005056861309	Virtua Health Systems - Mount Laurel, NJ - Center for Learning - Digital Signage
206AA0FD-911E-E511-9CF1-005056861309	FIS Group - Boardroom
9C11DB03-9B1E-E511-9CF1-005056861309	Delaware Valley College - Doylestown - Divisible Lab 216/217
1C76CC3C-9B1E-E511-9CF1-005056861309	Delaware Valley College - Doylestown - Classroom 107
3CB34E4E-9B1E-E511-9CF1-005056861309	Delaware Valley College - Doylestown - Classroom 109
9530F2D9-421F-E511-9CF1-005056861309	DTS Inc - All Nations Full Gospel Church
D6732574-F020-E511-9CF1-005056861309	Sallie Mae - Newark - Divisible Room
E4EE1AAD-F320-E511-9CF1-005056861309	AmerisourceBergen - Frisco - Trophy Room
64D27CF6-F320-E511-9CF1-005056861309	AmerisourceBergen - Frisco - Arlington
E58F314F-F420-E511-9CF1-005056861309	AmerisourceBergen - Frisco - Grapevine
F7B17216-31EE-E211-9E71-005056861309	ARI Fleet Management - Grapevine - Innovation Room
EA8F43DA-34EE-E211-9E71-005056861309	ARI Fleet Management - Mount Laurel - Infrastructure
46500CB0-36EE-E211-9E71-005056861309	JMHH-423
070A64F6-36EE-E211-9E71-005056861309	Wharton JMHH 540
9E70D823-37EE-E211-9E71-005056861309	JMHH-741
4EC47D6B-37EE-E211-9E71-005056861309	University of Pennsylvania - School of Dental Medicine -  B60
086874CB-37EE-E211-9E71-005056861309	University of Pennsylvania - School of Dental Medicine - B13
C7EE2296-38EE-E211-9E71-005056861309	Davita - Malvern - Star Trooper (1199)
4D564729-3AEE-E211-9E71-005056861309	AACR - Phila - Executive Conference Room
744958FA-3AEE-E211-9E71-005056861309	Wharton Accounting Conference Room
E6BCE33B-3BEE-E211-9E71-005056861309	Cancer Treatment Centers of America - Philadelphia - Boardroom
2EB82E8A-3BEE-E211-9E71-005056861309	University of Pennsylvania - Van Pelt Library - Collaborative Classroom
A265C493-3CEE-E211-9E71-005056861309	Alt SHDH-2039
6919D084-3DEE-E211-9E71-005056861309	Alt SHDH-2034
1D124B24-4F05-E311-9E71-005056861309	Actua USA Corporation - Radnor - Boardroom 104
95317F41-0C0A-E311-9E71-005056861309	NCO - Rockford VTC Implementation
B19C00A1-0C0A-E311-9E71-005056861309	NCO - Clark Team Room
556FBA1E-0D0A-E311-9E71-005056861309	NCO - Ft  Bonifacio Team Room
C9EA0C83-0D0A-E311-9E71-005056861309	NCO - Getzville Team Room
9D02DCDF-0D0A-E311-9E71-005056861309	NCO - Horsham VTC Infrastructure
CD3653D8-0F0A-E311-9E71-005056861309	NCO - Leyte Team Room
64742324-110C-E311-9E71-005056861309	Peirce College - Philadelphia - Divisible Classroom 52
BE10860B-890E-E311-9E71-005056861309	NCO - Peach Room
2F083B66-890E-E311-9E71-005056861309	NCO - Tucscon Team Room
C55F9CA1-890E-E311-9E71-005056861309	Peirce College - Philadelphia - Classroom 69
5AD3DBF8-890E-E311-9E71-005056861309	Perdue - Salisbury, MD - Mediascape 118
8C5CF776-C10E-E311-9E71-005056861309	ARI Fleet Management - Auto Truck Group - Bartlett, IL - VTC Room
2A40EAF6-500F-E311-9E71-005056861309	Upenn Med. 9th Flr Lobby
5DD2A6A1-1A10-E311-9E71-005056861309	HUB - Balwin
7FDCF5EE-1A10-E311-9E71-005056861309	Almac - Souderton - Conference Room 1317
974A5353-2810-E311-9E71-005056861309	Endo Pharmaceuticals - Chadds Ford, PA - Conference Room 1003
7499A433-2C10-E311-9E71-005056861309	Almac - Souderton - Divisible Conference Rooms Pennsylvania 1210 / New Jersey 1211
8FB9AD9D-4010-E311-9E71-005056861309	Tyco Fire Suppression - Lansdale - 2x2 Video Wall
D72A09C4-4110-E311-9E71-005056861309	Fox Rothschild - Princeton  3rd Floor Boardroom
88E18A39-4210-E311-9E71-005056861309	Moodys Analytics - West Chester - 5th Floor Executive Conference Room 519
8781D5BD-4210-E311-9E71-005056861309	Actelion - Cherry Hill, NJ - Conference Room 315
7BBE2EED-4210-E311-9E71-005056861309	Brandywine Global - Philadelphia - Adams Office
5E7BD3A5-4510-E311-9E71-005056861309	Actua USA Corporation - Radnor - Board Room
81B29D1C-4610-E311-9E71-005056861309	Brandywine Global - Philadelphia - Boardroom
16BC5160-4610-E311-9E71-005056861309	Tozour Trane - King of Prussia - Boardroom 106
F617A0A8-4610-E311-9E71-005056861309	Airgas - Radnor - Boardroom
1D590EDC-4610-E311-9E71-005056861309	Amerimar Enterprises - Boardroom
F220BC22-4710-E311-9E71-005056861309	White and Williams - NYC - Boardroom 101
006BF2A7-4710-E311-9E71-005056861309	White and Williams - Pleasantville NY - Boardroom
0E21C15B-4810-E311-9E71-005056861309	Continental Bank - Plymouth Meeting - Boardroom 301
19074A52-4A10-E311-9E71-005056861309	Cutanea Life Science - Wayne, PA - Boardroom 303
09FF337B-4A10-E311-9E71-005056861309	New Spring Capital - Radnor - Conference Room A
9D0F1FEB-4A10-E311-9E71-005056861309	Robert Wood Johnson University Hospital - New Brunswick, NJ - Boardroom 922
7B22AC71-4B10-E311-9E71-005056861309	Mopspace - Call Center
FDD51806-4C10-E311-9E71-005056861309	Urban Engineers - Philadelphia - Portable Cart
0E0794BB-4C10-E311-9E71-005056861309	Children's Hospital of Philadelphia - Monitors (Digital Signage)
29855B1E-4D10-E311-9E71-005056861309	Ellucian - Classrooms
42F52C09-4E10-E311-9E71-005056861309	Janssen - Horsham (800 Ridgeview Drive) - Colmar Conference Room 2220
7C9D177D-4E10-E311-9E71-005056861309	White and Williams - Cherry Hill NJ - Conference Room 222
DCF92147-4F10-E311-9E71-005056861309	Brandywine Global - Philadelphia - Conference Room 1
77D3EA90-4F10-E311-9E71-005056861309	White and Williams - Center Valley PA - Allentown Conference Room 333
9FBC7876-5310-E311-9E71-005056861309	Jazz Pharmaceuticals - 1818 Market Street, Philadelphia - Conference Room 07
FC0140E1-5310-E311-9E71-005056861309	10 Penn Center - Philadelphia, PA - Conference Room
8995118A-5410-E311-9E71-005056861309	Penn Small Bus Developement Ctr - Conference Room
DA77BA04-5510-E311-9E71-005056861309	PICPA - Conference Room 1003
313AADC2-5710-E311-9E71-005056861309	Janssen - Horsham (800 Ridgeview Drive) - Blue Bell Conference Room 1402
9969EED1-E410-E311-9E71-005056861309	Fox Rothschild - Phila  CR 19B
CA743A02-E510-E311-9E71-005056861309	GSI Commerce - Conference Room 441
D16B2941-E610-E311-9E71-005056861309	Janssen - Spring House - Conference Room B-31
E54916A0-EC10-E311-9E71-005056861309	Moodys - Conference Room 413
D237AE68-F810-E311-9E71-005056861309	Virtua Health and Wellness Center - Sewell, NJ - Conference Room 2
C9B994D6-F810-E311-9E71-005056861309	CPC Chestnut Room
AED7E374-F910-E311-9E71-005056861309	Perdue - Salisbury, MD - Conference Room 132
5FE897AD-FA10-E311-9E71-005056861309	Perdue - Salisbury, MD - Conference Room 248
9A5789A6-FC10-E311-9E71-005056861309	Endo Pharmaceuticals - Cranbury, NJ - Conference Room 8116
FD45342C-FD10-E311-9E71-005056861309	Christiana Care - Newark, DE - Distance Learning Center - 2E56
FC08FC74-FD10-E311-9E71-005056861309	Christiana Care Health - Ogletown Distance Learning CR
80A7E1BC-FD10-E311-9E71-005056861309	Jazz Pharmaceuticals - 2001 Market Street, Philadelphia - Divisible Boardroom
9563C601-FE10-E311-9E71-005056861309	Hershey Company - Hershey, PA - Divisible Training Room 3133-3134
50CA6A81-FE10-E311-9E71-005056861309	Mars Drinks -  Drinks Academy 2B 101
83F98D41-FF10-E311-9E71-005056861309	Coventry First - Fort Washington - Executive Boardroom 339
75DA6578-FF10-E311-9E71-005056861309	JMHH-F06
899BF643-0011-E311-9E71-005056861309	JMHH-F37
106EFEFB-0411-E311-9E71-005056861309	Coventry First - Fort Washington - Flex Space Room
D32F5D81-0511-E311-9E71-005056861309	Brandywine Global - Philadelphia - GFI Conference Room 021
15567FBF-0511-E311-9E71-005056861309	Campbell Soup Company - Camden, NJ - Noodle Huddle Room 2120
B1048176-0711-E311-9E71-005056861309	Dentsply Caulk - Milford, DE - Innovation Conference Room
19C8B64B-0D11-E311-9E71-005056861309	CPC Lounge
2948721D-1011-E311-9E71-005056861309	Wharton - St. Leonard's Court - Lobby
5E46A32F-1111-E311-9E71-005056861309	University of Pennsylvania - Wharton Executive Education - Steinhardt Conference Room
4EC7C6A3-1111-E311-9E71-005056861309	Spare
9DD354F5-1511-E311-9E71-005056861309	Unisys - Blue Bell - Conference Room 1100
FA3FCF51-1C11-E311-9E71-005056861309	Wharton Executive Education - SCC - Group Study Room 132
E51FD195-1F11-E311-9E71-005056861309	Unisys - Blue Bell - Conference Room 2040
890EBA39-2111-E311-9E71-005056861309	Wharton Executive Education - SCC - Group Study Room 229
AB55734F-2211-E311-9E71-005056861309	Henderson Group - Philadelphia - Conference Room 3003
E349FB92-2411-E311-9E71-005056861309	AmeriHealth Caritas - Philadelphia - One International Plaza - 3rd Floor VTC Room
73154E62-2511-E311-9E71-005056861309	CPC-Auditorium-103
55E2B82F-2611-E311-9E71-005056861309	Planned Parenthood - NYC - Conference Room 7-16
D8B45168-B411-E311-9E71-005056861309	ARI Fleet Management - Houston - VTC Room
FE1142A4-B411-E311-9E71-005056861309	ARI Fleet Management - Maple Shade - 2nd Floor Conference Room
0DC8D4E7-B411-E311-9E71-005056861309	ARI Fleet Management - Mississauga ON - VTC Room
6399C411-B511-E311-9E71-005056861309	ARI Fleet Management - Mount Laurel - Challenge Room
D0767336-B511-E311-9E71-005056861309	ARI Fleet Management - Mount Laurel - Connections Room
97040DE7-B611-E311-9E71-005056861309	Ballard Spahr - Philadelphia - Litigation Doc Review Room 4572
4C960E12-B711-E311-9E71-005056861309	Ballard Spahr - Philadelphia - Portable VTC Cart
